cliente,total_gasto,segmento
olist_usr_17391,519.6,Bronze
olist_usr_62164,519.6,Bronze
olist_usr_65891,519.6,Bronze
olist_usr_65911,519.6,Bronze
olist_usr_88243,519.6,Bronze
olist_usr_34325,519.6,Bronze
olist_usr_29329,519.6,Bronze
olist_usr_29332,519.6,Bronze
olist_usr_66480,519.6,Bronze
olist_usr_25092,519.6,Bronze
olist_usr_75519,519.6,Bronze
olist_usr_56779,519.6,Bronze
olist_usr_29728,519.6,Bronze
olist_usr_56803,519.6,Bronze
olist_usr_56939,519.6,Bronze
olist_usr_23901,519.6,Bronze
olist_usr_87080,519.6,Bronze
olist_usr_87221,519.6,Bronze
olist_usr_61560,519.6,Bronze
olist_usr_74501,519.6,Bronze
olist_usr_12407,519.6,Bronze
olist_usr_57351,519.6,Bronze
olist_usr_54651,519.6,Bronze
olist_usr_75020,519.6,Bronze
olist_usr_79248,519.6,Bronze
olist_usr_42078,519.6,Bronze
olist_usr_44828,519.6,Bronze
olist_usr_57818,519.6,Bronze
olist_usr_79734,519.6,Bronze
olist_usr_79764,519.6,Bronze
olist_usr_80143,519.6,Bronze
olist_usr_46329,519.6,Bronze
olist_usr_74398,519.6,Bronze
olist_usr_67649,519.6,Bronze
olist_usr_68241,519.6,Bronze
olist_usr_37700,519.6,Bronze
olist_usr_29189,519.6,Bronze
olist_usr_90220,519.6,Bronze
olist_usr_15378,519.6,Bronze
olist_usr_86387,519.6,Bronze
olist_usr_38962,519.6,Bronze
olist_usr_73883,519.6,Bronze
olist_usr_93583,519.6,Bronze
olist_usr_17012,519.6,Bronze
olist_usr_17017,519.6,Bronze
olist_usr_17045,519.6,Bronze
olist_usr_80880,519.6,Bronze
olist_usr_40558,519.6,Bronze
olist_usr_21289,519.6,Bronze
olist_usr_60787,519.6,Bronze
olist_usr_31716,519.6,Bronze
olist_usr_86159,519.6,Bronze
olist_usr_34268,519.6,Bronze
olist_usr_27822,519.6,Bronze
olist_usr_44037,519.6,Bronze
olist_usr_24602,519.6,Bronze
olist_usr_39572,519.6,Bronze
olist_usr_92119,519.6,Bronze
olist_usr_81600,519.6,Bronze
olist_usr_53250,519.6,Bronze
olist_usr_31443,519.6,Bronze
olist_usr_90906,519.6,Bronze
olist_usr_58910,519.6,Bronze
olist_usr_36965,519.6,Bronze
olist_usr_37011,519.6,Bronze
olist_usr_71920,519.6,Bronze
olist_usr_24735,519.6,Bronze
olist_usr_82025,519.6,Bronze
olist_usr_25958,519.6,Bronze
olist_usr_91814,519.6,Bronze
olist_usr_97472,519.6,Bronze
olist_usr_97488,519.6,Bronze
olist_usr_97694,519.6,Bronze
olist_usr_26908,519.6,Bronze
olist_usr_28792,519.6,Bronze
olist_usr_96962,519.6,Bronze
olist_usr_59273,519.6,Bronze
olist_usr_33426,519.6,Bronze
olist_usr_33462,519.6,Bronze
olist_usr_33549,519.6,Bronze
olist_usr_52782,519.6,Bronze
olist_usr_15521,519.6,Bronze
olist_usr_85694,519.6,Bronze
olist_usr_85440,519.6,Bronze
olist_usr_61137,519.6,Bronze
olist_usr_34806,519.6,Bronze
olist_usr_83450,519.6,Bronze
olist_usr_59421,519.6,Bronze
olist_usr_70811,519.6,Bronze
olist_usr_70083,519.6,Bronze
olist_usr_70117,519.6,Bronze
olist_usr_39055,519.6,Bronze
olist_usr_82968,519.6,Bronze
olist_usr_52154,519.6,Bronze
olist_usr_83226,519.6,Bronze
olist_usr_23987,519.6,Bronze
olist_usr_24052,519.6,Bronze
olist_usr_69031,519.6,Bronze
olist_usr_69853,519.6,Bronze
olist_usr_69921,519.6,Bronze
olist_usr_44253,519.6,Bronze
olist_usr_83460,519.6,Bronze
olist_usr_47693,519.6,Bronze
olist_usr_10411,519.6,Bronze
olist_usr_23102,519.6,Bronze
olist_usr_43193,519.6,Bronze
olist_usr_98970,519.6,Bronze
olist_usr_63014,519.6,Bronze
olist_usr_27660,519.6,Bronze
olist_usr_88731,519.6,Bronze
olist_usr_77296,519.6,Bronze
olist_usr_77345,519.6,Bronze
olist_usr_77186,519.6,Bronze
olist_usr_45455,519.6,Bronze
olist_usr_94695,519.6,Bronze
olist_usr_95148,519.6,Bronze
olist_usr_10721,519.6,Bronze
olist_usr_15605,518.9,Bronze
olist_usr_60423,518.9,Bronze
olist_usr_49441,515.5,Bronze
olist_usr_94688,498.0,Bronze
olist_usr_23133,498.0,Bronze
olist_usr_63778,498.0,Bronze
olist_usr_45386,498.0,Bronze
olist_usr_30908,498.0,Bronze
olist_usr_14659,498.0,Bronze
olist_usr_14718,498.0,Bronze
olist_usr_88651,498.0,Bronze
olist_usr_62262,498.0,Bronze
olist_usr_63804,498.0,Bronze
olist_usr_38557,498.0,Bronze
olist_usr_18390,498.0,Bronze
olist_usr_77957,498.0,Bronze
olist_usr_90587,498.0,Bronze
olist_usr_76433,498.0,Bronze
olist_usr_31910,498.0,Bronze
olist_usr_84229,498.0,Bronze
olist_usr_69053,498.0,Bronze
olist_usr_55788,498.0,Bronze
olist_usr_69888,498.0,Bronze
olist_usr_39301,498.0,Bronze
olist_usr_59851,498.0,Bronze
olist_usr_20000,498.0,Bronze
olist_usr_96679,498.0,Bronze
olist_usr_47719,498.0,Bronze
olist_usr_97231,498.0,Bronze
olist_usr_90729,498.0,Bronze
olist_usr_70216,498.0,Bronze
olist_usr_16508,498.0,Bronze
olist_usr_24020,498.0,Bronze
olist_usr_76220,498.0,Bronze
olist_usr_33043,498.0,Bronze
olist_usr_43299,498.0,Bronze
olist_usr_28920,498.0,Bronze
olist_usr_34031,498.0,Bronze
olist_usr_34051,498.0,Bronze
olist_usr_43390,498.0,Bronze
olist_usr_76019,498.0,Bronze
olist_usr_76065,498.0,Bronze
olist_usr_45276,498.0,Bronze
olist_usr_77967,498.0,Bronze
olist_usr_17771,498.0,Bronze
olist_usr_60109,498.0,Bronze
olist_usr_34269,498.0,Bronze
olist_usr_89395,498.0,Bronze
olist_usr_84712,498.0,Bronze
olist_usr_30193,498.0,Bronze
olist_usr_85122,498.0,Bronze
olist_usr_61125,498.0,Bronze
olist_usr_34844,498.0,Bronze
olist_usr_84923,498.0,Bronze
olist_usr_91176,498.0,Bronze
olist_usr_52581,498.0,Bronze
olist_usr_71096,498.0,Bronze
olist_usr_24280,498.0,Bronze
olist_usr_28898,498.0,Bronze
olist_usr_44482,498.0,Bronze
olist_usr_44484,498.0,Bronze
olist_usr_59094,498.0,Bronze
olist_usr_15731,498.0,Bronze
olist_usr_30378,498.0,Bronze
olist_usr_97754,498.0,Bronze
olist_usr_32247,498.0,Bronze
olist_usr_25175,498.0,Bronze
olist_usr_25941,498.0,Bronze
olist_usr_25948,498.0,Bronze
olist_usr_79014,498.0,Bronze
olist_usr_46123,498.0,Bronze
olist_usr_56875,498.0,Bronze
olist_usr_97940,498.0,Bronze
olist_usr_97945,498.0,Bronze
olist_usr_97983,498.0,Bronze
olist_usr_71800,498.0,Bronze
olist_usr_97464,498.0,Bronze
olist_usr_97567,498.0,Bronze
olist_usr_97638,498.0,Bronze
olist_usr_61080,498.0,Bronze
olist_usr_61090,498.0,Bronze
olist_usr_85597,498.0,Bronze
olist_usr_26791,498.0,Bronze
olist_usr_49939,498.0,Bronze
olist_usr_15022,498.0,Bronze
olist_usr_87530,498.0,Bronze
olist_usr_61412,498.0,Bronze
olist_usr_19325,498.0,Bronze
olist_usr_74702,498.0,Bronze
olist_usr_12991,498.0,Bronze
olist_usr_35030,498.0,Bronze
olist_usr_24807,498.0,Bronze
olist_usr_58478,498.0,Bronze
olist_usr_32825,498.0,Bronze
olist_usr_96136,498.0,Bronze
olist_usr_96462,498.0,Bronze
olist_usr_31459,498.0,Bronze
olist_usr_53087,498.0,Bronze
olist_usr_58848,498.0,Bronze
olist_usr_25748,498.0,Bronze
olist_usr_75200,498.0,Bronze
olist_usr_80819,498.0,Bronze
olist_usr_95950,498.0,Bronze
olist_usr_80030,498.0,Bronze
olist_usr_61235,498.0,Bronze
olist_usr_37560,498.0,Bronze
olist_usr_50428,498.0,Bronze
olist_usr_68336,498.0,Bronze
olist_usr_31747,498.0,Bronze
olist_usr_85888,498.0,Bronze
olist_usr_11903,498.0,Bronze
olist_usr_12082,498.0,Bronze
olist_usr_96513,498.0,Bronze
olist_usr_72535,498.0,Bronze
olist_usr_72678,498.0,Bronze
olist_usr_92680,498.0,Bronze
olist_usr_92731,498.0,Bronze
olist_usr_57674,498.0,Bronze
olist_usr_57698,498.0,Bronze
olist_usr_42039,498.0,Bronze
olist_usr_93737,498.0,Bronze
olist_usr_53674,498.0,Bronze
olist_usr_53831,498.0,Bronze
olist_usr_73214,498.0,Bronze
olist_usr_73428,498.0,Bronze
olist_usr_73571,498.0,Bronze
olist_usr_19644,498.0,Bronze
olist_usr_26110,498.0,Bronze
olist_usr_40382,498.0,Bronze
olist_usr_92624,498.0,Bronze
olist_usr_43783,498.0,Bronze
olist_usr_85740,498.0,Bronze
olist_usr_85877,498.0,Bronze
olist_usr_32584,498.0,Bronze
olist_usr_98992,498.0,Bronze
olist_usr_10290,498.0,Bronze
olist_usr_64697,498.0,Bronze
olist_usr_23409,498.0,Bronze
olist_usr_88405,498.0,Bronze
olist_usr_49314,498.0,Bronze
olist_usr_40845,498.0,Bronze
olist_usr_88807,498.0,Bronze
olist_usr_56809,490.5,Bronze
olist_usr_71720,485.20000000000005,Bronze
olist_usr_63866,479.9,Bronze
olist_usr_88780,477.5,Bronze
olist_usr_88700,477.5,Bronze
olist_usr_62926,477.5,Bronze
olist_usr_98765,477.5,Bronze
olist_usr_98706,477.5,Bronze
olist_usr_55149,477.5,Bronze
olist_usr_36012,477.5,Bronze
olist_usr_88886,477.5,Bronze
olist_usr_47703,477.5,Bronze
olist_usr_10424,477.5,Bronze
olist_usr_43268,477.5,Bronze
olist_usr_26643,477.5,Bronze
olist_usr_14358,477.5,Bronze
olist_usr_22669,477.5,Bronze
olist_usr_69891,477.5,Bronze
olist_usr_44229,477.5,Bronze
olist_usr_33848,477.5,Bronze
olist_usr_42827,477.5,Bronze
olist_usr_42771,477.5,Bronze
olist_usr_98509,477.5,Bronze
olist_usr_60907,477.5,Bronze
olist_usr_53358,477.5,Bronze
olist_usr_64822,477.5,Bronze
olist_usr_49374,477.5,Bronze
olist_usr_81102,477.5,Bronze
olist_usr_39570,477.5,Bronze
olist_usr_73477,477.5,Bronze
olist_usr_30826,477.5,Bronze
olist_usr_53953,477.5,Bronze
olist_usr_93574,477.5,Bronze
olist_usr_57606,477.5,Bronze
olist_usr_73829,477.5,Bronze
olist_usr_19764,477.5,Bronze
olist_usr_30009,477.5,Bronze
olist_usr_30001,477.5,Bronze
olist_usr_21009,477.5,Bronze
olist_usr_39681,477.5,Bronze
olist_usr_72456,477.5,Bronze
olist_usr_29606,477.5,Bronze
olist_usr_29584,477.5,Bronze
olist_usr_86086,477.5,Bronze
olist_usr_34401,477.5,Bronze
olist_usr_50794,477.5,Bronze
olist_usr_50522,477.5,Bronze
olist_usr_41356,477.5,Bronze
olist_usr_54377,477.5,Bronze
olist_usr_57709,477.5,Bronze
olist_usr_32736,477.5,Bronze
olist_usr_79588,477.5,Bronze
olist_usr_94116,477.5,Bronze
olist_usr_81744,477.5,Bronze
olist_usr_31500,477.5,Bronze
olist_usr_19895,477.5,Bronze
olist_usr_19821,477.5,Bronze
olist_usr_72020,477.5,Bronze
olist_usr_29465,477.5,Bronze
olist_usr_93026,477.5,Bronze
olist_usr_12918,477.5,Bronze
olist_usr_36490,477.5,Bronze
olist_usr_19383,477.5,Bronze
olist_usr_74544,477.5,Bronze
olist_usr_27191,477.5,Bronze
olist_usr_86711,477.5,Bronze
olist_usr_86488,477.5,Bronze
olist_usr_23850,477.5,Bronze
olist_usr_21679,477.5,Bronze
olist_usr_60974,477.5,Bronze
olist_usr_97746,477.5,Bronze
olist_usr_92022,477.5,Bronze
olist_usr_91855,477.5,Bronze
olist_usr_96653,477.5,Bronze
olist_usr_43993,477.5,Bronze
olist_usr_37027,477.5,Bronze
olist_usr_91776,477.5,Bronze
olist_usr_36999,477.5,Bronze
olist_usr_46036,477.5,Bronze
olist_usr_12751,477.5,Bronze
olist_usr_75783,477.5,Bronze
olist_usr_84548,477.5,Bronze
olist_usr_85630,477.5,Bronze
olist_usr_15591,477.5,Bronze
olist_usr_52285,477.5,Bronze
olist_usr_46929,477.5,Bronze
olist_usr_20185,477.5,Bronze
olist_usr_97181,477.5,Bronze
olist_usr_97095,477.5,Bronze
olist_usr_50920,477.5,Bronze
olist_usr_27021,477.5,Bronze
olist_usr_70526,477.5,Bronze
olist_usr_82660,477.5,Bronze
olist_usr_47488,477.5,Bronze
olist_usr_83375,477.5,Bronze
olist_usr_60352,477.5,Bronze
olist_usr_51022,477.5,Bronze
olist_usr_84783,477.5,Bronze
olist_usr_30243,477.5,Bronze
olist_usr_11420,477.5,Bronze
olist_usr_78740,477.5,Bronze
olist_usr_78683,477.5,Bronze
olist_usr_78466,477.5,Bronze
olist_usr_54863,477.5,Bronze
olist_usr_45162,477.5,Bronze
olist_usr_88037,477.5,Bronze
olist_usr_14174,477.5,Bronze
olist_usr_43351,477.5,Bronze
olist_usr_38270,477.5,Bronze
olist_usr_55364,477.5,Bronze
olist_usr_45780,477.5,Bronze
olist_usr_28535,477.5,Bronze
olist_usr_36055,477.5,Bronze
olist_usr_56576,477.5,Bronze
olist_usr_56478,477.5,Bronze
olist_usr_60581,477.5,Bronze
olist_usr_83180,477.5,Bronze
olist_usr_51703,477.5,Bronze
olist_usr_11691,477.5,Bronze
olist_usr_11628,477.5,Bronze
olist_usr_47879,477.5,Bronze
olist_usr_47874,477.5,Bronze
olist_usr_20002,477.5,Bronze
olist_usr_59915,477.5,Bronze
olist_usr_69529,477.5,Bronze
olist_usr_69379,477.5,Bronze
olist_usr_60281,477.5,Bronze
olist_usr_69229,477.5,Bronze
olist_usr_84108,477.5,Bronze
olist_usr_90573,477.5,Bronze
olist_usr_95380,477.5,Bronze
olist_usr_78872,477.5,Bronze
olist_usr_30929,477.5,Bronze
olist_usr_18174,477.5,Bronze
olist_usr_76451,477.5,Bronze
olist_usr_77778,477.5,Bronze
olist_usr_38941,477.5,Bronze
olist_usr_45754,477.5,Bronze
olist_usr_45411,477.5,Bronze
olist_usr_50023,439.5,Bronze
olist_usr_63574,420.0,Bronze
olist_usr_23967,420.0,Bronze
olist_usr_90350,420.0,Bronze
olist_usr_84861,420.0,Bronze
olist_usr_60135,420.0,Bronze
olist_usr_36300,420.0,Bronze
olist_usr_85287,420.0,Bronze
olist_usr_36188,420.0,Bronze
olist_usr_36149,420.0,Bronze
olist_usr_95490,420.0,Bronze
olist_usr_56546,420.0,Bronze
olist_usr_78315,420.0,Bronze
olist_usr_28407,420.0,Bronze
olist_usr_31875,420.0,Bronze
olist_usr_78460,420.0,Bronze
olist_usr_85592,420.0,Bronze
olist_usr_85507,420.0,Bronze
olist_usr_44030,420.0,Bronze
olist_usr_29121,420.0,Bronze
olist_usr_27751,420.0,Bronze
olist_usr_50721,420.0,Bronze
olist_usr_87831,420.0,Bronze
olist_usr_90662,420.0,Bronze
olist_usr_94423,420.0,Bronze
olist_usr_94293,420.0,Bronze
olist_usr_28447,420.0,Bronze
olist_usr_16066,420.0,Bronze
olist_usr_11475,420.0,Bronze
olist_usr_20711,420.0,Bronze
olist_usr_20556,420.0,Bronze
olist_usr_52012,420.0,Bronze
olist_usr_83030,420.0,Bronze
olist_usr_70503,420.0,Bronze
olist_usr_78033,420.0,Bronze
olist_usr_77983,420.0,Bronze
olist_usr_40006,420.0,Bronze
olist_usr_56880,420.0,Bronze
olist_usr_46102,420.0,Bronze
olist_usr_14716,420.0,Bronze
olist_usr_43763,420.0,Bronze
olist_usr_42668,420.0,Bronze
olist_usr_11646,420.0,Bronze
olist_usr_68611,420.0,Bronze
olist_usr_29951,420.0,Bronze
olist_usr_38949,420.0,Bronze
olist_usr_15293,420.0,Bronze
olist_usr_82742,420.0,Bronze
olist_usr_82195,420.0,Bronze
olist_usr_58747,420.0,Bronze
olist_usr_93337,420.0,Bronze
olist_usr_80251,420.0,Bronze
olist_usr_54310,420.0,Bronze
olist_usr_78934,420.0,Bronze
olist_usr_75796,420.0,Bronze
olist_usr_19185,420.0,Bronze
olist_usr_19168,420.0,Bronze
olist_usr_79700,420.0,Bronze
olist_usr_59285,420.0,Bronze
olist_usr_59060,420.0,Bronze
olist_usr_97059,420.0,Bronze
olist_usr_28851,420.0,Bronze
olist_usr_53056,420.0,Bronze
olist_usr_58846,420.0,Bronze
olist_usr_13658,420.0,Bronze
olist_usr_61701,420.0,Bronze
olist_usr_22167,420.0,Bronze
olist_usr_22113,420.0,Bronze
olist_usr_61850,420.0,Bronze
olist_usr_22405,420.0,Bronze
olist_usr_11363,420.0,Bronze
olist_usr_29637,420.0,Bronze
olist_usr_48639,420.0,Bronze
olist_usr_19477,420.0,Bronze
olist_usr_37609,420.0,Bronze
olist_usr_82540,420.0,Bronze
olist_usr_68092,420.0,Bronze
olist_usr_67740,420.0,Bronze
olist_usr_61370,420.0,Bronze
olist_usr_50139,420.0,Bronze
olist_usr_81515,420.0,Bronze
olist_usr_42021,420.0,Bronze
olist_usr_58068,420.0,Bronze
olist_usr_73705,420.0,Bronze
olist_usr_26017,420.0,Bronze
olist_usr_54086,420.0,Bronze
olist_usr_32713,420.0,Bronze
olist_usr_95925,420.0,Bronze
olist_usr_96429,420.0,Bronze
olist_usr_33031,420.0,Bronze
olist_usr_19903,420.0,Bronze
olist_usr_46855,420.0,Bronze
olist_usr_81947,420.0,Bronze
olist_usr_92966,420.0,Bronze
olist_usr_92871,420.0,Bronze
olist_usr_73153,420.0,Bronze
olist_usr_72668,420.0,Bronze
olist_usr_24652,420.0,Bronze
olist_usr_12070,420.0,Bronze
olist_usr_16575,420.0,Bronze
olist_usr_58298,420.0,Bronze
olist_usr_58098,420.0,Bronze
olist_usr_30700,420.0,Bronze
olist_usr_73196,420.0,Bronze
olist_usr_31401,420.0,Bronze
olist_usr_14002,420.0,Bronze
olist_usr_89656,420.0,Bronze
olist_usr_89439,420.0,Bronze
olist_usr_89428,420.0,Bronze
olist_usr_31555,420.0,Bronze
olist_usr_34118,420.0,Bronze
olist_usr_21629,420.0,Bronze
olist_usr_67203,420.0,Bronze
olist_usr_32203,420.0,Bronze
olist_usr_30386,420.0,Bronze
olist_usr_73560,420.0,Bronze
olist_usr_39553,420.0,Bronze
olist_usr_95045,420.0,Bronze
olist_usr_45391,420.0,Bronze
olist_usr_77278,420.0,Bronze
olist_usr_48182,420.0,Bronze
olist_usr_88871,420.0,Bronze
olist_usr_88694,420.0,Bronze
olist_usr_64478,420.0,Bronze
olist_usr_64285,420.0,Bronze
olist_usr_18353,420.0,Bronze
olist_usr_77696,420.0,Bronze
olist_usr_65082,420.0,Bronze
olist_usr_23333,420.0,Bronze
olist_usr_62545,420.0,Bronze
olist_usr_99782,420.0,Bronze
olist_usr_99628,420.0,Bronze
olist_usr_48554,420.0,Bronze
olist_usr_63168,420.0,Bronze
olist_usr_11067,420.0,Bronze
olist_usr_99932,420.0,Bronze
olist_usr_42908,389.70000000000005,Bronze
olist_usr_65267,389.70000000000005,Bronze
olist_usr_65270,389.70000000000005,Bronze
olist_usr_65300,389.70000000000005,Bronze
olist_usr_33270,389.70000000000005,Bronze
olist_usr_98907,389.70000000000005,Bronze
olist_usr_22835,389.70000000000005,Bronze
olist_usr_64211,389.70000000000005,Bronze
olist_usr_27414,389.70000000000005,Bronze
olist_usr_48938,389.70000000000005,Bronze
olist_usr_55995,389.70000000000005,Bronze
olist_usr_45489,389.70000000000005,Bronze
olist_usr_45059,389.70000000000005,Bronze
olist_usr_81041,389.70000000000005,Bronze
olist_usr_53534,389.70000000000005,Bronze
olist_usr_66964,389.70000000000005,Bronze
olist_usr_32074,389.70000000000005,Bronze
olist_usr_43583,389.70000000000005,Bronze
olist_usr_32360,389.70000000000005,Bronze
olist_usr_97824,389.70000000000005,Bronze
olist_usr_67163,389.70000000000005,Bronze
olist_usr_61315,389.70000000000005,Bronze
olist_usr_86620,389.70000000000005,Bronze
olist_usr_34188,389.70000000000005,Bronze
olist_usr_14076,389.70000000000005,Bronze
olist_usr_23598,389.70000000000005,Bronze
olist_usr_66628,389.70000000000005,Bronze
olist_usr_66648,389.70000000000005,Bronze
olist_usr_41182,389.70000000000005,Bronze
olist_usr_16609,389.70000000000005,Bronze
olist_usr_72394,389.70000000000005,Bronze
olist_usr_96126,389.70000000000005,Bronze
olist_usr_44757,389.70000000000005,Bronze
olist_usr_32670,389.70000000000005,Bronze
olist_usr_24833,389.70000000000005,Bronze
olist_usr_79890,389.70000000000005,Bronze
olist_usr_41688,389.70000000000005,Bronze
olist_usr_24927,389.70000000000005,Bronze
olist_usr_74213,389.70000000000005,Bronze
olist_usr_57496,389.70000000000005,Bronze
olist_usr_41391,389.70000000000005,Bronze
olist_usr_44527,389.70000000000005,Bronze
olist_usr_31483,389.70000000000005,Bronze
olist_usr_81836,389.70000000000005,Bronze
olist_usr_27305,389.70000000000005,Bronze
olist_usr_15135,389.70000000000005,Bronze
olist_usr_87069,389.70000000000005,Bronze
olist_usr_68132,389.70000000000005,Bronze
olist_usr_68274,389.70000000000005,Bronze
olist_usr_19260,389.70000000000005,Bronze
olist_usr_19498,389.70000000000005,Bronze
olist_usr_36783,389.70000000000005,Bronze
olist_usr_62022,389.70000000000005,Bronze
olist_usr_66284,389.70000000000005,Bronze
olist_usr_61738,389.70000000000005,Bronze
olist_usr_80500,389.70000000000005,Bronze
olist_usr_80714,389.70000000000005,Bronze
olist_usr_13756,389.70000000000005,Bronze
olist_usr_58789,389.70000000000005,Bronze
olist_usr_71895,389.70000000000005,Bronze
olist_usr_26439,389.70000000000005,Bronze
olist_usr_53058,389.70000000000005,Bronze
olist_usr_16771,389.70000000000005,Bronze
olist_usr_70992,389.70000000000005,Bronze
olist_usr_28782,389.70000000000005,Bronze
olist_usr_97156,389.70000000000005,Bronze
olist_usr_74843,389.70000000000005,Bronze
olist_usr_25151,389.70000000000005,Bronze
olist_usr_56760,389.70000000000005,Bronze
olist_usr_93048,389.70000000000005,Bronze
olist_usr_93110,389.70000000000005,Bronze
olist_usr_74399,389.70000000000005,Bronze
olist_usr_74668,389.70000000000005,Bronze
olist_usr_19212,389.70000000000005,Bronze
olist_usr_27949,389.70000000000005,Bronze
olist_usr_26328,389.70000000000005,Bronze
olist_usr_82246,389.70000000000005,Bronze
olist_usr_82249,389.70000000000005,Bronze
olist_usr_82330,389.70000000000005,Bronze
olist_usr_91067,389.70000000000005,Bronze
olist_usr_47429,389.70000000000005,Bronze
olist_usr_52530,389.70000000000005,Bronze
olist_usr_82715,389.70000000000005,Bronze
olist_usr_16453,389.70000000000005,Bronze
olist_usr_24436,389.70000000000005,Bronze
olist_usr_70832,389.70000000000005,Bronze
olist_usr_90141,389.70000000000005,Bronze
olist_usr_90195,389.70000000000005,Bronze
olist_usr_90198,389.70000000000005,Bronze
olist_usr_15390,389.70000000000005,Bronze
olist_usr_86178,389.70000000000005,Bronze
olist_usr_86345,389.70000000000005,Bronze
olist_usr_21073,389.70000000000005,Bronze
olist_usr_97299,389.70000000000005,Bronze
olist_usr_70140,389.70000000000005,Bronze
olist_usr_59683,389.70000000000005,Bronze
olist_usr_35362,389.70000000000005,Bronze
olist_usr_35734,389.70000000000005,Bronze
olist_usr_79098,389.70000000000005,Bronze
olist_usr_54537,389.70000000000005,Bronze
olist_usr_76107,389.70000000000005,Bronze
olist_usr_40043,389.70000000000005,Bronze
olist_usr_12090,389.70000000000005,Bronze
olist_usr_79445,389.70000000000005,Bronze
olist_usr_17120,389.70000000000005,Bronze
olist_usr_17282,389.70000000000005,Bronze
olist_usr_70333,389.70000000000005,Bronze
olist_usr_16487,389.70000000000005,Bronze
olist_usr_51949,389.70000000000005,Bronze
olist_usr_59966,389.70000000000005,Bronze
olist_usr_44320,389.70000000000005,Bronze
olist_usr_40982,389.70000000000005,Bronze
olist_usr_84078,389.70000000000005,Bronze
olist_usr_84090,389.70000000000005,Bronze
olist_usr_31694,389.70000000000005,Bronze
olist_usr_89066,389.70000000000005,Bronze
olist_usr_89211,389.70000000000005,Bronze
olist_usr_49459,389.70000000000005,Bronze
olist_usr_14789,389.70000000000005,Bronze
olist_usr_38842,389.70000000000005,Bronze
olist_usr_38280,389.70000000000005,Bronze
olist_usr_38359,389.70000000000005,Bronze
olist_usr_22268,389.70000000000005,Bronze
olist_usr_98060,389.70000000000005,Bronze
olist_usr_28973,389.70000000000005,Bronze
olist_usr_49587,389.70000000000005,Bronze
olist_usr_85965,389.70000000000005,Bronze
olist_usr_97705,389.70000000000005,Bronze
olist_usr_60985,389.70000000000005,Bronze
olist_usr_15615,389.70000000000005,Bronze
olist_usr_90483,389.70000000000005,Bronze
olist_usr_34570,389.70000000000005,Bronze
olist_usr_84232,389.70000000000005,Bronze
olist_usr_69063,389.70000000000005,Bronze
olist_usr_18373,389.70000000000005,Bronze
olist_usr_18487,389.70000000000005,Bronze
olist_usr_76927,389.70000000000005,Bronze
olist_usr_36038,389.70000000000005,Bronze
olist_usr_55854,389.70000000000005,Bronze
olist_usr_78688,389.70000000000005,Bronze
olist_usr_95346,389.70000000000005,Bronze
olist_usr_36238,389.70000000000005,Bronze
olist_usr_60150,389.70000000000005,Bronze
olist_usr_15906,389.70000000000005,Bronze
olist_usr_51221,389.70000000000005,Bronze
olist_usr_51474,389.70000000000005,Bronze
olist_usr_85475,389.70000000000005,Bronze
olist_usr_68882,389.70000000000005,Bronze
olist_usr_68956,389.70000000000005,Bronze
olist_usr_60528,389.70000000000005,Bronze
olist_usr_42910,389.70000000000005,Bronze
olist_usr_43033,389.70000000000005,Bronze
olist_usr_38571,389.70000000000005,Bronze
olist_usr_64004,389.70000000000005,Bronze
olist_usr_98560,389.70000000000005,Bronze
olist_usr_98617,389.70000000000005,Bronze
olist_usr_23303,389.70000000000005,Bronze
olist_usr_38433,389.0,Bronze
olist_usr_64034,389.0,Bronze
olist_usr_63756,389.0,Bronze
olist_usr_38672,389.0,Bronze
olist_usr_77262,389.0,Bronze
olist_usr_27522,389.0,Bronze
olist_usr_64551,389.0,Bronze
olist_usr_43117,389.0,Bronze
olist_usr_60486,389.0,Bronze
olist_usr_20868,389.0,Bronze
olist_usr_20796,389.0,Bronze
olist_usr_68900,389.0,Bronze
olist_usr_84868,389.0,Bronze
olist_usr_60338,389.0,Bronze
olist_usr_69251,389.0,Bronze
olist_usr_69121,389.0,Bronze
olist_usr_60641,389.0,Bronze
olist_usr_51583,389.0,Bronze
olist_usr_84397,389.0,Bronze
olist_usr_34744,389.0,Bronze
olist_usr_90429,389.0,Bronze
olist_usr_51633,389.0,Bronze
olist_usr_85653,389.0,Bronze
olist_usr_15556,389.0,Bronze
olist_usr_61011,389.0,Bronze
olist_usr_85927,389.0,Bronze
olist_usr_83735,389.0,Bronze
olist_usr_26705,389.0,Bronze
olist_usr_26616,389.0,Bronze
olist_usr_44366,389.0,Bronze
olist_usr_44337,389.0,Bronze
olist_usr_69772,389.0,Bronze
olist_usr_69424,389.0,Bronze
olist_usr_34870,389.0,Bronze
olist_usr_82988,389.0,Bronze
olist_usr_70361,389.0,Bronze
olist_usr_47820,389.0,Bronze
olist_usr_43921,389.0,Bronze
olist_usr_43808,389.0,Bronze
olist_usr_21027,389.0,Bronze
olist_usr_15383,389.0,Bronze
olist_usr_89921,389.0,Bronze
olist_usr_20470,389.0,Bronze
olist_usr_70634,389.0,Bronze
olist_usr_82604,389.0,Bronze
olist_usr_82603,389.0,Bronze
olist_usr_52423,389.0,Bronze
olist_usr_91459,389.0,Bronze
olist_usr_13463,389.0,Bronze
olist_usr_90987,389.0,Bronze
