id_pedido,id_cliente,data_compra,produto_categoria,quantidade,preco_unitario,regiao_entrega
olist_ord_04743,olist_usr_68263,2026-01-15 00:00:00,utilidades_domesticas,1,59.9,Norte
olist_ord_04744,olist_usr_50274,2026-01-27 00:00:00,,2,129.9,Sudeste
olist_ord_04745,olist_usr_38803,2026-04-22 00:00:00,moveis_decoracao,3,189.9,Nordeste
olist_ord_04746,olist_usr_39164,2026-03-23 00:00:00,automotivo,1,249.0,Sul
olist_ord_04747,olist_usr_48441,2026-02-17 00:00:00,moveis_decoracao,5,189.9,Sudeste
olist_ord_04748,olist_usr_73327,2026-01-08 00:00:00,automotivo,4,249.0,Nordeste
olist_ord_04749,olist_usr_86925,2026-05-14 00:00:00,beleza_saude,2,129.9,Sul
olist_ord_04750,,2026-04-28 00:00:00,   moveis_decoracao   ,1,189.9,Centro-Oeste
olist_ord_04751,olist_usr_23490,2026-03-25 00:00:00,informatica_acessorios,89,389.0,Sul
olist_ord_04752,olist_usr_16044,2026-01-02 00:00:00,moveis_decoracao,4,189.9,Nordeste
olist_ord_04753,olist_usr_51769,2026-05-30 00:00:00,cama_mesa_banho,4,95.5,Centro-Oeste
olist_ord_04754,olist_usr_37509,2026-04-28 00:00:00,utilidades_domesticas,1,59.9,Norte
olist_ord_04755,olist_usr_37844,2026-01-21 00:00:00,relogios_presentes,3,420.0,  Sul 
olist_ord_04756,olist_usr_72212,2026-05-14 00:00:00,informatica_acessorios,2,389.0,Sudeste
olist_ord_04757,olist_usr_31604,2026-05-03 00:00:00,cama_mesa_banho,1,95.5,Centro-Oeste
olist_ord_04758,olist_usr_37560,2026-04-06 00:00:00,automotivo,2,249.0,Centro-Oeste
olist_ord_04759,olist_usr_76108,2026-01-13 00:00:00,utilidades_domesticas,4,59.9,Norte
olist_ord_04760,olist_usr_11206,2026-01-01 00:00:00,beleza_saude,2,129.9,Sul
olist_ord_04761,olist_usr_88632,2026-05-30 00:00:00,informatica_acessorios,3,389.0,Sudeste
olist_ord_04762,olist_usr_39550,2026-04-27 00:00:00,relogios_presentes,5,420.0,Norte
olist_ord_04763,olist_usr_62232,2026-06-01 00:00:00,utilidades_domesticas,3,59.9,Sul
olist_ord_04764,olist_usr_45228,2026-03-05 00:00:00,automotivo,2,249.0,Sudeste
olist_ord_04765,olist_usr_95925,2026-06-18 00:00:00,relogios_presentes,1,420.0,Sudeste
olist_ord_04766,olist_usr_47693,2026-05-30 00:00:00,beleza_saude,4,129.9,Nordeste
olist_ord_04767,olist_usr_94533,2026-03-02 00:00:00,   beleza_saude   ,5,129.9,  Sudeste 
olist_ord_04768,olist_usr_97165,2026-04-18 00:00:00,automotivo,1,249.0,Sul
olist_ord_04769,olist_usr_44337,2026-01-12 00:00:00,informatica_acessorios,1,389.0,Norte
olist_ord_04770,olist_usr_27060,2026-03-31 00:00:00,automotivo,3,249.0,  Norte 
olist_ord_04771,olist_usr_52793,2026-05-12 00:00:00,moveis_decoracao,2,189.9,Nordeste
olist_ord_04772,olist_usr_90141,2026-03-24 00:00:00,beleza_saude,3,129.9,  Sul 
olist_ord_04773,olist_usr_45281,2026-05-08 00:00:00,   utilidades_domesticas   ,2,59.9,Sudeste
olist_ord_04774,,2026-05-20 00:00:00,moveis_decoracao,3,189.9,Nordeste
olist_ord_04775,olist_usr_84869,2026-02-02 00:00:00,cama_mesa_banho,1,95.5,Centro-Oeste
olist_ord_04776,olist_usr_58993,2026-05-29 00:00:00,relogios_presentes,4,420.0,Sul
olist_ord_04777,olist_usr_89459,2026-05-08 00:00:00,moveis_decoracao,2,189.9,  Nordeste 
olist_ord_04778,olist_usr_44799,2026-04-10 00:00:00,relogios_presentes,5,420.0,Norte
olist_ord_04779,olist_usr_60660,2026-04-16 00:00:00,automotivo,5,249.0,Nordeste
olist_ord_04780,olist_usr_79865,2026-03-13 00:00:00,moveis_decoracao,1,189.9,  Centro-Oeste 
olist_ord_04781,olist_usr_15322,2026-03-15 00:00:00,automotivo,3,249.0,Sul
olist_ord_04782,olist_usr_49875,2026-04-06 00:00:00,cama_mesa_banho,3,95.5,Nordeste
olist_ord_04783,olist_usr_48438,2026-04-02 00:00:00,beleza_saude,1,129.9,Sudeste
olist_ord_04784,olist_usr_55149,2026-03-15 00:00:00,cama_mesa_banho,5,95.5,Sul
olist_ord_04785,olist_usr_89369,2026-03-13 00:00:00,beleza_saude,5,129.9,Nordeste
olist_ord_04786,olist_usr_28134,2026-06-29 00:00:00,automotivo,3,249.0,Nordeste
olist_ord_04787,,2026-06-24 00:00:00,beleza_saude,2,129.9,Sul
olist_ord_04788,olist_usr_86899,2026-02-28 00:00:00,relogios_presentes,4,420.0,Norte
olist_ord_04789,olist_usr_98307,2026-06-24 00:00:00,utilidades_domesticas,2,59.9,Sudeste
olist_ord_04790,olist_usr_45780,2026-02-25 00:00:00,cama_mesa_banho,5,95.5,Sul
olist_ord_04791,olist_usr_29812,2026-01-13 00:00:00,moveis_decoracao,2,189.9,Sudeste
olist_ord_04792,olist_usr_54522,2026-06-21 00:00:00,cama_mesa_banho,4,95.5,Sudeste
olist_ord_04793,olist_usr_98383,2026-02-04 00:00:00,relogios_presentes,2,420.0,Sul
olist_ord_04794,olist_usr_80674,2026-04-29 00:00:00,beleza_saude,2,129.9,Nordeste
olist_ord_04795,olist_usr_34932,2026-04-25 00:00:00,relogios_presentes,2,420.0,  Norte 
olist_ord_04796,olist_usr_97175,2026-06-06 00:00:00,informatica_acessorios,2,389.0,  Sudeste 
olist_ord_04797,olist_usr_58966,2026-02-25 00:00:00,informatica_acessorios,1,389.0,Sudeste
olist_ord_04798,olist_usr_55580,2026-05-13 00:00:00,moveis_decoracao,5,189.9,Nordeste
olist_ord_04799,olist_usr_66699,2026-02-22 00:00:00,relogios_presentes,4,420.0,Sul
olist_ord_04800,,2026-04-11 00:00:00,automotivo,5,249.0,Norte
olist_ord_04801,olist_usr_36199,2026-04-30 00:00:00,moveis_decoracao,1,189.9,Sudeste
olist_ord_04802,olist_usr_83487,2026-03-01 00:00:00,   automotivo   ,1,249.0,Sudeste
olist_ord_04803,olist_usr_23837,2026-04-15 00:00:00,moveis_decoracao,1,189.9,Sul
olist_ord_04804,olist_usr_54159,2026-05-14 00:00:00,informatica_acessorios,1,389.0,  Nordeste 
olist_ord_04805,olist_usr_22688,2026-06-25 00:00:00,moveis_decoracao,2,189.9,Centro-Oeste
olist_ord_04806,olist_usr_19787,2026-04-16 00:00:00,informatica_acessorios,5,389.0,  Nordeste 
olist_ord_04807,olist_usr_44757,2026-03-21 00:00:00,beleza_saude,3,129.9,  Sudeste 
olist_ord_04808,olist_usr_78140,2026-06-12 00:00:00,automotivo,4,249.0,Sudeste
olist_ord_04809,olist_usr_70539,2026-05-26 00:00:00,relogios_presentes,1,420.0,Norte
olist_ord_04810,olist_usr_10063,2026-01-11 00:00:00,moveis_decoracao,5,189.9,Nordeste
olist_ord_04811,olist_usr_87688,2026-02-20 00:00:00,informatica_acessorios,1,389.0,Centro-Oeste
olist_ord_04812,olist_usr_94732,2026-05-01 00:00:00,cama_mesa_banho,1,95.5,  Norte 
olist_ord_04813,olist_usr_53781,2026-01-23 00:00:00,automotivo,1,249.0,Centro-Oeste
olist_ord_04814,,2026-02-16 00:00:00,moveis_decoracao,1,189.9,Norte
olist_ord_04815,olist_usr_41280,2026-03-16 00:00:00,utilidades_domesticas,1,59.9,Nordeste
olist_ord_04816,olist_usr_54258,2026-04-03 00:00:00,,4,129.9,Sudeste
olist_ord_04817,olist_usr_37467,2026-05-07 00:00:00,beleza_saude,5,129.9,Centro-Oeste
olist_ord_04818,olist_usr_26056,2026-02-25 00:00:00,cama_mesa_banho,71,95.5,Nordeste
olist_ord_04819,olist_usr_13135,2026-06-04 00:00:00,informatica_acessorios,1,389.0,Centro-Oeste
olist_ord_04820,olist_usr_27564,2026-03-14 00:00:00,moveis_decoracao,1,189.9,Nordeste
olist_ord_04821,olist_usr_73258,2026-06-12 00:00:00,automotivo,1,249.0,Norte
olist_ord_04822,olist_usr_74660,2026-05-17 00:00:00,informatica_acessorios,2,389.0,Nordeste
olist_ord_04823,olist_usr_37462,2026-01-18 00:00:00,beleza_saude,2,129.9,Norte
olist_ord_04824,olist_usr_66682,2026-02-13 00:00:00,informatica_acessorios,3,389.0,Sudeste
olist_ord_04825,olist_usr_12728,2026-05-29 00:00:00,beleza_saude,1,129.9,  Norte 
olist_ord_04826,olist_usr_17631,2026-02-25 00:00:00,informatica_acessorios,3,389.0,Sul
olist_ord_04827,olist_usr_20884,2026-06-25 00:00:00,cama_mesa_banho,4,95.5,Sudeste
olist_ord_04828,olist_usr_34974,2026-04-10 00:00:00,,3,420.0,Nordeste
olist_ord_04829,olist_usr_46036,2026-01-01 00:00:00,cama_mesa_banho,5,95.5,  Nordeste 
olist_ord_04830,olist_usr_94614,2026-06-04 00:00:00,,2,95.5,Sul
olist_ord_04831,olist_usr_20274,2026-02-14 00:00:00,relogios_presentes,2,420.0,Nordeste
olist_ord_04832,olist_usr_28851,2026-03-04 00:00:00,relogios_presentes,1,420.0,Sudeste
olist_ord_04833,olist_usr_71816,2026-02-27 00:00:00,moveis_decoracao,1,189.9,Sudeste
olist_ord_04834,olist_usr_58526,2026-06-17 00:00:00,automotivo,4,249.0,Norte
olist_ord_04835,olist_usr_63467,2026-03-04 00:00:00,automotivo,4,249.0,Centro-Oeste
olist_ord_04836,olist_usr_79495,2026-02-07 00:00:00,   moveis_decoracao   ,5,189.9,Nordeste
olist_ord_04837,olist_usr_98760,2026-01-29 00:00:00,cama_mesa_banho,1,95.5,  Sul 
olist_ord_04838,olist_usr_89430,2026-02-09 00:00:00,   cama_mesa_banho   ,1,95.5,Sudeste
olist_ord_04839,olist_usr_36965,2026-05-27 00:00:00,beleza_saude,4,129.9,Sudeste
olist_ord_04840,olist_usr_40558,2026-03-29 00:00:00,beleza_saude,4,129.9,Sudeste
olist_ord_04841,olist_usr_69807,2026-02-25 00:00:00,automotivo,4,249.0,Centro-Oeste
olist_ord_04842,olist_usr_62520,2026-02-13 00:00:00,moveis_decoracao,2,189.9,Centro-Oeste
olist_ord_04843,olist_usr_53945,2026-04-10 00:00:00,utilidades_domesticas,3,59.9,Nordeste
olist_ord_04844,olist_usr_91226,2026-05-21 00:00:00,   utilidades_domesticas   ,3,59.9,Sul
olist_ord_04845,olist_usr_67024,2026-06-07 00:00:00,moveis_decoracao,1,189.9,Centro-Oeste
olist_ord_04846,olist_usr_92667,2026-02-18 00:00:00,beleza_saude,2,129.9,  Norte 
olist_ord_04847,olist_usr_27705,2026-04-25 00:00:00,automotivo,4,249.0,Centro-Oeste
olist_ord_04848,olist_usr_67079,2026-03-16 00:00:00,automotivo,1,249.0,Sudeste
olist_ord_04849,olist_usr_62900,2026-06-12 00:00:00,beleza_saude,2,129.9,Sul
olist_ord_04850,olist_usr_58710,2026-05-19 00:00:00,utilidades_domesticas,5,59.9,Nordeste
olist_ord_04851,olist_usr_97782,2026-02-18 00:00:00,informatica_acessorios,2,389.0,Centro-Oeste
olist_ord_04852,olist_usr_55110,2026-04-17 00:00:00,informatica_acessorios,1,389.0,Sudeste
olist_ord_04853,olist_usr_14789,2026-04-21 00:00:00,   beleza_saude   ,3,129.9,Norte
olist_ord_04854,olist_usr_10533,2026-04-25 00:00:00,informatica_acessorios,4,389.0,Norte
olist_ord_04855,olist_usr_60970,2026-06-17 00:00:00,relogios_presentes,5,420.0,  Nordeste 
olist_ord_04856,olist_usr_38776,2026-01-21 00:00:00,moveis_decoracao,2,0.0,Nordeste
olist_ord_04857,olist_usr_58302,DATA_INVALIDA_SISTEMA,moveis_decoracao,1,189.9,Centro-Oeste
olist_ord_04858,olist_usr_28725,2026-01-03 00:00:00,beleza_saude,1,129.9,Nordeste
olist_ord_04859,olist_usr_74367,2026-06-07 00:00:00,cama_mesa_banho,4,95.5,Sudeste
olist_ord_04860,olist_usr_82230,2026-05-07 00:00:00,utilidades_domesticas,1,59.9,Sudeste
olist_ord_04861,olist_usr_80542,2026-03-08 00:00:00,beleza_saude,1,129.9,Sudeste
olist_ord_04862,olist_usr_52428,2026-03-03 00:00:00,informatica_acessorios,4,389.0,Centro-Oeste
olist_ord_04863,olist_usr_99898,2026-06-14 00:00:00,utilidades_domesticas,5,59.9,Centro-Oeste
olist_ord_04864,olist_usr_14485,2026-05-30 00:00:00,cama_mesa_banho,3,95.5,  Nordeste 
olist_ord_04865,olist_usr_76771,2026-01-31 00:00:00,informatica_acessorios,3,389.0,Centro-Oeste
olist_ord_04866,olist_usr_53674,2026-02-15 00:00:00,   automotivo   ,2,249.0,Sudeste
olist_ord_04867,olist_usr_99575,2026-02-14 00:00:00,relogios_presentes,5,420.0,Sul
olist_ord_04868,olist_usr_76681,2026-01-14 00:00:00,informatica_acessorios,2,389.0,Sudeste
olist_ord_04869,olist_usr_33804,2026-05-01 00:00:00,relogios_presentes,3,420.0,Sul
olist_ord_04870,olist_usr_57244,2026-05-20 00:00:00,utilidades_domesticas,4,59.9,Nordeste
olist_ord_04871,olist_usr_11475,2026-04-29 00:00:00,relogios_presentes,1,420.0,Norte
olist_ord_04872,olist_usr_62073,2026-03-18 00:00:00,utilidades_domesticas,3,59.9,Centro-Oeste
olist_ord_04873,olist_usr_20047,2026-03-29 00:00:00,utilidades_domesticas,5,59.9,Centro-Oeste
olist_ord_04874,olist_usr_87692,2026-06-15 00:00:00,   utilidades_domesticas   ,3,59.9,Sudeste
olist_ord_04875,,2026-04-27 00:00:00,utilidades_domesticas,5,59.9,Sudeste
olist_ord_04876,olist_usr_58444,2026-06-24 00:00:00,utilidades_domesticas,5,59.9,Sul
olist_ord_04877,olist_usr_66848,2026-05-04 00:00:00,informatica_acessorios,5,389.0,Centro-Oeste
olist_ord_04878,olist_usr_31799,2026-02-23 00:00:00,utilidades_domesticas,2,59.9,Nordeste
olist_ord_04879,olist_usr_96858,2026-02-17 00:00:00,informatica_acessorios,4,389.0,Sudeste
olist_ord_04880,olist_usr_74856,2026-04-11 00:00:00,utilidades_domesticas,3,59.9,Centro-Oeste
olist_ord_04881,olist_usr_90468,2026-01-15 00:00:00,relogios_presentes,4,420.0,Norte
olist_ord_04882,olist_usr_54239,2026-04-23 00:00:00,   automotivo   ,1,249.0,Sul
olist_ord_04883,olist_usr_67895,2026-01-16 00:00:00,utilidades_domesticas,3,59.9,  Sudeste 
olist_ord_04884,olist_usr_50943,2026-06-20 00:00:00,,4,95.5,Sudeste
olist_ord_04885,olist_usr_72559,2026-05-15 00:00:00,utilidades_domesticas,4,59.9,Nordeste
olist_ord_04886,olist_usr_34003,2026-02-12 00:00:00,utilidades_domesticas,1,59.9,Sudeste
olist_ord_04887,olist_usr_32501,2026-01-28 00:00:00,relogios_presentes,5,420.0,Centro-Oeste
olist_ord_04888,olist_usr_41092,2026-03-07 00:00:00,   moveis_decoracao   ,3,189.9,Centro-Oeste
olist_ord_04889,olist_usr_90519,2026-04-08 00:00:00,,3,420.0,Centro-Oeste
olist_ord_04890,olist_usr_39768,2026-03-01 00:00:00,cama_mesa_banho,1,95.5,Norte
olist_ord_04891,olist_usr_44604,2026-05-08 00:00:00,moveis_decoracao,5,189.9,Norte
olist_ord_04892,olist_usr_97824,2026-05-11 00:00:00,beleza_saude,3,129.9,Sudeste
olist_ord_04893,olist_usr_56760,2026-05-09 00:00:00,beleza_saude,3,129.9,Norte
olist_ord_04894,olist_usr_16476,2026-06-08 00:00:00,cama_mesa_banho,3,95.5,Norte
olist_ord_04895,,2026-02-25 00:00:00,relogios_presentes,5,420.0,Nordeste
olist_ord_04896,olist_usr_38439,2026-03-25 00:00:00,informatica_acessorios,1,389.0,Norte
olist_ord_04897,olist_usr_13400,2026-06-23 00:00:00,cama_mesa_banho,3,95.5,  Sul 
olist_ord_04898,olist_usr_99976,2026-02-01 00:00:00,automotivo,4,249.0,Sul
olist_ord_04899,olist_usr_34610,2026-03-22 00:00:00,moveis_decoracao,5,189.9,Sul
olist_ord_04900,olist_usr_61356,2026-01-18 00:00:00,moveis_decoracao,2,189.9,Sudeste
olist_ord_04901,olist_usr_39575,2026-02-04 00:00:00,utilidades_domesticas,1,59.9,  Centro-Oeste 
olist_ord_04902,olist_usr_29728,2026-04-14 00:00:00,beleza_saude,4,129.9,Nordeste
olist_ord_04903,olist_usr_39067,2026-04-10 00:00:00,moveis_decoracao,3,189.9,Sudeste
olist_ord_04904,olist_usr_99839,2026-01-23 00:00:00,cama_mesa_banho,2,95.5,Centro-Oeste
olist_ord_04905,olist_usr_55262,2026-05-21 00:00:00,moveis_decoracao,1,189.9,Nordeste
olist_ord_04906,olist_usr_11628,2026-05-22 00:00:00,   cama_mesa_banho   ,5,95.5,Nordeste
olist_ord_04907,olist_usr_85057,2026-06-14 00:00:00,informatica_acessorios,2,389.0,Nordeste
olist_ord_04908,olist_usr_35380,2026-01-05 00:00:00,utilidades_domesticas,2,59.9,Sul
olist_ord_04909,olist_usr_69853,2026-05-30 00:00:00,beleza_saude,4,129.9,Sul
olist_ord_04910,olist_usr_38923,2026-01-28 00:00:00,moveis_decoracao,1,189.9,  Sul 
olist_ord_04911,olist_usr_44058,2026-05-12 00:00:00,cama_mesa_banho,4,95.5,Nordeste
olist_ord_04912,olist_usr_66162,2026-02-19 00:00:00,relogios_presentes,4,420.0,Nordeste
olist_ord_04913,olist_usr_72394,2026-04-12 00:00:00,beleza_saude,3,129.9,Sul
olist_ord_04914,olist_usr_75078,2026-01-29 00:00:00,informatica_acessorios,5,389.0,  Nordeste 
olist_ord_04915,olist_usr_28970,2026-02-06 00:00:00,cama_mesa_banho,2,95.5,Sul
olist_ord_04916,olist_usr_48891,2026-06-12 00:00:00,automotivo,1,249.0,Sul
olist_ord_04917,olist_usr_14930,2026-05-28 00:00:00,automotivo,5,249.0,Sul
olist_ord_04918,olist_usr_45318,2026-06-12 00:00:00,utilidades_domesticas,5,59.9,Centro-Oeste
olist_ord_04919,olist_usr_60107,2026-05-10 00:00:00,utilidades_domesticas,1,59.9,Nordeste
olist_ord_04920,olist_usr_71953,2026-04-26 00:00:00,informatica_acessorios,5,389.0,Sudeste
olist_ord_04921,olist_usr_59108,2026-02-27 00:00:00,informatica_acessorios,3,389.0,Sul
olist_ord_04922,olist_usr_42574,2026-05-26 00:00:00,utilidades_domesticas,5,59.9,Sudeste
olist_ord_04923,olist_usr_19857,2026-04-16 00:00:00,moveis_decoracao,3,189.9,  Centro-Oeste 
olist_ord_04924,olist_usr_33513,2026-02-25 00:00:00,moveis_decoracao,2,189.9,Nordeste
olist_ord_04925,olist_usr_33593,2026-05-02 00:00:00,cama_mesa_banho,2,95.5,Sul
olist_ord_04926,olist_usr_98219,2026-04-13 00:00:00,relogios_presentes,4,420.0,Sul
olist_ord_04927,olist_usr_28884,2026-05-03 00:00:00,cama_mesa_banho,3,95.5,Sul
olist_ord_04928,olist_usr_68986,2026-06-29 00:00:00,relogios_presentes,2,420.0,Sudeste
olist_ord_04929,olist_usr_15307,2026-01-22 00:00:00,   informatica_acessorios   ,5,389.0,Centro-Oeste
olist_ord_04930,olist_usr_22904,2026-03-01 00:00:00,beleza_saude,1,129.9,Nordeste
olist_ord_04931,olist_usr_93417,2026-05-18 00:00:00,cama_mesa_banho,1,95.5,Centro-Oeste
olist_ord_04932,olist_usr_70548,2026-03-25 00:00:00,cama_mesa_banho,3,95.5,Sul
olist_ord_04933,olist_usr_23582,2026-05-08 00:00:00,relogios_presentes,4,420.0,Centro-Oeste
olist_ord_04934,olist_usr_67965,2026-03-21 00:00:00,informatica_acessorios,5,389.0,Sudeste
olist_ord_04935,olist_usr_18025,DATA_INVALIDA_SISTEMA,informatica_acessorios,3,389.0,Norte
olist_ord_04936,olist_usr_59444,2026-03-22 00:00:00,automotivo,1,249.0,Norte
olist_ord_04937,olist_usr_51614,2026-01-06 00:00:00,   relogios_presentes   ,3,420.0,Nordeste
olist_ord_04938,olist_usr_53944,2026-03-27 00:00:00,informatica_acessorios,5,389.0,Nordeste
olist_ord_04939,olist_usr_71187,2026-03-23 00:00:00,utilidades_domesticas,2,59.9,Centro-Oeste
olist_ord_04940,olist_usr_94724,2026-06-05 00:00:00,moveis_decoracao,5,189.9,Nordeste
olist_ord_04941,olist_usr_17604,DATA_INVALIDA_SISTEMA,automotivo,2,249.0,Sudeste
olist_ord_04942,olist_usr_37290,2026-03-15 00:00:00,utilidades_domesticas,2,59.9,Sul
olist_ord_04943,olist_usr_81739,2026-02-10 00:00:00,   beleza_saude   ,2,129.9,Sul
olist_ord_04944,olist_usr_60773,2026-03-04 00:00:00,cama_mesa_banho,3,95.5,  Centro-Oeste 
olist_ord_04945,olist_usr_17871,2026-01-22 00:00:00,automotivo,1,249.0,Sul
olist_ord_04946,olist_usr_90198,2026-03-20 00:00:00,beleza_saude,3,129.9,Centro-Oeste
olist_ord_04947,olist_usr_86981,2026-06-06 00:00:00,cama_mesa_banho,1,95.5,Nordeste
olist_ord_04948,olist_usr_86574,2026-03-12 00:00:00,moveis_decoracao,5,189.9,Nordeste
olist_ord_04949,olist_usr_13505,2026-04-24 00:00:00,informatica_acessorios,4,389.0,Sudeste
olist_ord_04950,olist_usr_51478,2026-02-03 00:00:00,   utilidades_domesticas   ,5,59.9,Sul
olist_ord_04951,olist_usr_94605,2026-04-06 00:00:00,relogios_presentes,3,420.0,Sudeste
olist_ord_04952,olist_usr_24418,2026-05-10 00:00:00,utilidades_domesticas,3,59.9,Norte
olist_ord_04953,olist_usr_26411,2026-06-03 00:00:00,   moveis_decoracao   ,1,189.9,Sudeste
olist_ord_04954,olist_usr_19498,2026-04-19 00:00:00,beleza_saude,3,129.9,Centro-Oeste
olist_ord_04955,olist_usr_66257,2026-03-16 00:00:00,relogios_presentes,2,420.0,Centro-Oeste
olist_ord_04956,olist_usr_66058,2026-01-19 00:00:00,informatica_acessorios,3,389.0,Sudeste
olist_ord_04957,olist_usr_96995,2026-05-05 00:00:00,moveis_decoracao,1,189.9,Nordeste
olist_ord_04958,olist_usr_32203,2026-01-20 00:00:00,relogios_presentes,1,420.0,Norte
olist_ord_04959,olist_usr_96596,2026-06-10 00:00:00,   moveis_decoracao   ,2,189.9,Sudeste
olist_ord_04960,olist_usr_95310,2026-04-26 00:00:00,moveis_decoracao,1,189.9,Nordeste
olist_ord_04961,olist_usr_56917,2026-04-04 00:00:00,informatica_acessorios,4,389.0,Sudeste
olist_ord_04962,olist_usr_30930,2026-03-23 00:00:00,automotivo,5,249.0,  Sul 
olist_ord_04963,olist_usr_89029,2026-04-06 00:00:00,cama_mesa_banho,3,95.5,Centro-Oeste
olist_ord_04964,olist_usr_23638,2026-04-14 00:00:00,relogios_presentes,4,420.0,Sul
olist_ord_04965,olist_usr_15724,2026-01-04 00:00:00,informatica_acessorios,3,389.0,Sul
olist_ord_04966,olist_usr_75738,2026-06-09 00:00:00,moveis_decoracao,4,189.9,  Norte 
olist_ord_04967,olist_usr_12027,2026-05-27 00:00:00,informatica_acessorios,3,389.0,Nordeste
olist_ord_04968,olist_usr_24807,2026-05-11 00:00:00,automotivo,2,249.0,Centro-Oeste
olist_ord_04969,olist_usr_73109,2026-04-02 00:00:00,cama_mesa_banho,1,95.5,  Sul 
olist_ord_04970,olist_usr_51849,2026-03-02 00:00:00,utilidades_domesticas,1,59.9,Centro-Oeste
olist_ord_04971,olist_usr_10178,2026-02-07 00:00:00,   relogios_presentes   ,2,420.0,Nordeste
olist_ord_04972,olist_usr_15817,2026-04-28 00:00:00,cama_mesa_banho,4,95.5,Sudeste
olist_ord_04973,olist_usr_82721,2026-05-14 00:00:00,beleza_saude,5,129.9,Sul
olist_ord_04974,olist_usr_13984,2026-02-25 00:00:00,relogios_presentes,4,420.0,Nordeste
olist_ord_04975,olist_usr_74096,2026-06-17 00:00:00,   cama_mesa_banho   ,1,95.5,Centro-Oeste
olist_ord_04976,olist_usr_97585,2026-05-01 00:00:00,moveis_decoracao,5,189.9,Nordeste
olist_ord_04977,olist_usr_96941,2026-03-22 00:00:00,relogios_presentes,3,420.0,Sudeste
olist_ord_04978,olist_usr_85772,2026-04-16 00:00:00,relogios_presentes,5,420.0,Nordeste
olist_ord_04979,olist_usr_97432,2026-04-30 00:00:00,informatica_acessorios,4,389.0,Centro-Oeste
olist_ord_04980,olist_usr_24635,2026-03-10 00:00:00,moveis_decoracao,2,189.9,Sul
olist_ord_04981,olist_usr_84078,2026-03-24 00:00:00,beleza_saude,3,129.9,Sul
olist_ord_04982,olist_usr_41342,2026-02-11 00:00:00,utilidades_domesticas,4,59.9,Norte
olist_ord_04983,olist_usr_64680,2026-04-09 00:00:00,automotivo,3,249.0,Centro-Oeste
olist_ord_04984,olist_usr_17988,2026-05-10 00:00:00,cama_mesa_banho,5,95.5,  Norte 
olist_ord_04985,olist_usr_42070,2026-01-28 00:00:00,informatica_acessorios,1,389.0,Norte
olist_ord_04986,olist_usr_88132,2026-04-27 00:00:00,   cama_mesa_banho   ,4,95.5,Sudeste
olist_ord_04987,olist_usr_33659,2026-05-25 00:00:00,beleza_saude,2,129.9,Centro-Oeste
olist_ord_04988,olist_usr_85952,2026-03-11 00:00:00,beleza_saude,5,129.9,Sul
olist_ord_04989,olist_usr_29171,2026-04-17 00:00:00,relogios_presentes,4,420.0,Centro-Oeste
olist_ord_04990,olist_usr_63778,2026-05-03 00:00:00,automotivo,2,249.0,Sudeste
olist_ord_04991,olist_usr_65713,2026-03-10 00:00:00,beleza_saude,4,129.9,Centro-Oeste
olist_ord_04992,olist_usr_32736,2026-02-08 00:00:00,cama_mesa_banho,5,95.5,Centro-Oeste
olist_ord_04993,olist_usr_80344,2026-05-15 00:00:00,moveis_decoracao,4,189.9,Norte
olist_ord_04994,olist_usr_67781,2026-06-09 00:00:00,moveis_decoracao,3,189.9,  Centro-Oeste 
olist_ord_04995,olist_usr_81273,2026-01-04 00:00:00,relogios_presentes,5,420.0,Norte
olist_ord_04996,olist_usr_75499,2026-05-29 00:00:00,utilidades_domesticas,4,59.9,Norte
olist_ord_04997,olist_usr_45126,2026-06-09 00:00:00,cama_mesa_banho,1,95.5,Nordeste
olist_ord_04998,olist_usr_39652,2026-03-23 00:00:00,cama_mesa_banho,4,95.5,Sudeste
olist_ord_04999,olist_usr_15390,2026-04-07 00:00:00,beleza_saude,3,129.9,Norte
olist_ord_05000,olist_usr_96136,2026-05-22 00:00:00,automotivo,2,249.0,Centro-Oeste
olist_ord_05001,olist_usr_75942,2026-03-11 00:00:00,cama_mesa_banho,2,95.5,Norte
olist_ord_05002,olist_usr_63492,2026-02-15 00:00:00,informatica_acessorios,2,389.0,Norte
olist_ord_05003,olist_usr_59217,2026-05-28 00:00:00,utilidades_domesticas,1,59.9,Norte
olist_ord_05004,olist_usr_70333,2026-04-09 00:00:00,beleza_saude,3,129.9,Sul
olist_ord_05005,olist_usr_94104,2026-03-21 00:00:00,informatica_acessorios,5,389.0,Sul
olist_ord_05006,olist_usr_85969,2026-02-17 00:00:00,relogios_presentes,2,420.0,Sul
olist_ord_05007,olist_usr_98720,2026-01-07 00:00:00,moveis_decoracao,3,189.9,Sul
olist_ord_05008,olist_usr_68856,2026-02-09 00:00:00,relogios_presentes,4,420.0,Nordeste
olist_ord_05009,olist_usr_58481,2026-02-28 00:00:00,   moveis_decoracao   ,1,189.9,Norte
olist_ord_05010,olist_usr_84657,2026-02-05 00:00:00,   relogios_presentes   ,57,420.0,Nordeste
olist_ord_05011,olist_usr_38612,2026-06-21 00:00:00,cama_mesa_banho,3,95.5,Centro-Oeste
olist_ord_05012,olist_usr_97743,2026-04-18 00:00:00,   informatica_acessorios   ,5,389.0,Sudeste
olist_ord_05013,olist_usr_20795,2026-01-31 00:00:00,moveis_decoracao,3,189.9,Nordeste
